score,class,pred
0.9928057789802551,0,0
0.8965517282485962,0,1
1.0222222805023193,0,0
0.9198312163352966,0,0
0.9492753744125366,0,0
0.9942196607589722,0,0
1.0,0,0
0.95652174949646,0,0
0.9583333134651184,0,0
1.0155038833618164,0,0
0.9191489219665527,0,0
0.9753694534301758,0,0
0.9432623982429504,0,0
0.9455782175064087,0,0
0.9346153736114502,0,0
0.9282868504524231,0,0
0.8999999761581421,0,1
0.9814814925193787,0,0
0.9938271641731262,0,0
0.9794520735740662,0,0
0.9683794379234314,0,0
1.0,0,0
0.8669527769088745,0,1
1.0,0,0
1.0076335668563843,0,0
0.9109311699867249,0,0
0.9462810158729553,0,0
0.8777777552604675,0,1
0.9244186282157898,0,0
1.080536961555481,0,0
1.0,0,0
0.9152542352676392,0,0
0.9391891956329346,0,0
1.0167597532272339,0,0
0.9959183931350708,0,0
0.970588207244873,0,0
0.9656488299369812,0,0
1.0,0,0
0.9847328066825867,0,0
0.9960159659385681,0,0
0.9577465057373047,0,0
0.9366196990013123,0,0
0.9477124214172363,0,0
1.0147058963775635,0,0
0.9103139042854309,0,0
0.9548386931419373,0,0
0.96484375,0,0
0.9709543585777283,0,0
0.9928057789802551,0,0
0.9350649118423462,0,0
0.9535865187644958,0,0
0.9635036587715149,0,0
0.978723406791687,0,0
0.9760000109672546,0,0
0.9927536249160767,0,0
1.1521738767623901,0,0
1.059880256652832,0,0
1.0,0,0
0.9774011373519897,0,0
0.8717948794364929,0,1
0.9166666865348816,0,0
0.9333333373069763,0,0
0.949999988079071,0,0
0.9851852059364319,0,0
1.0597014427185059,0,0
0.9208333492279053,0,0
1.0128204822540283,0,0
0.9640287756919861,0,0
1.0210083723068237,0,0
1.0593219995498657,0,0
0.978723406791687,0,0
0.9880478382110596,0,0
1.0119999647140503,0,0
0.9330708384513855,0,0
0.9589040875434875,0,0
1.0482758283615112,0,0
0.9779735803604126,0,0
1.021897792816162,0,0
1.007462739944458,0,0
1.0150375366210938,0,0
0.9603174328804016,0,0
1.007905125617981,0,0
1.051094889640808,0,0
0.9937499761581421,0,0
0.8816326260566711,0,1
0.9959677457809448,0,0
1.0492957830429077,0,0
1.0133333206176758,0,0
1.0444444417953491,0,0
0.9624060392379761,0,0
0.9444444179534912,0,0
0.9958847761154175,0,0
0.9772727489471436,0,0
0.985401451587677,0,0
0.8962655663490295,0,1
0.981249988079071,0,0
0.9530201554298401,0,0
0.9305555820465088,0,0
1.0077519416809082,0,0
0.953125,0,0
0.9707602262496948,0,0
0.9807692170143127,0,0
1.0,0,0
1.0326530933380127,0,0
0.9710144996643066,0,0
0.9718309640884399,0,0
1.0838710069656372,0,0
1.0,0,0
1.0118577480316162,0,0
0.9728682041168213,0,0
1.0349650382995605,0,0
0.9434782862663269,0,0
0.9925373196601868,0,0
0.9637096524238586,0,0
1.0134228467941284,0,0
1.0359281301498413,0,0
0.9762845635414124,0,0
0.9642857313156128,0,0
1.0797101259231567,0,0
0.9586206674575806,0,0
0.9583333134651184,0,0
0.9798387289047241,0,0
1.0119047164916992,0,0
0.9485294222831726,0,0
0.8798283338546753,0,1
0.9877049326896667,0,0
1.0368098020553589,0,0
0.9178082346916199,0,0
1.0,0,0
1.047619104385376,0,0
0.9752066135406494,0,0
0.984375,0,0
0.9191176295280457,0,0
1.0158730745315552,0,0
0.9371727705001831,0,0
0.9645389914512634,0,0
0.9457364082336426,0,0
1.0076923370361328,0,0
0.9831223487854004,0,0
0.9741935729980469,0,0
0.9581589698791504,0,0
0.935251772403717,0,0
0.9525691866874695,0,0
0.935742974281311,0,0
1.0220588445663452,0,0
1.0209790468215942,0,0
0.9481481313705444,0,0
0.9668049812316895,0,0
1.0550458431243896,0,0
0.9865771532058716,0,0
0.8461538553237915,0,1
1.028777003288269,0,0
0.970370352268219,0,0
0.9079498052597046,0,0
0.9912280440330505,0,0
0.9647887349128723,0,0
1.0265486240386963,0,0
0.9198312163352966,0,0
1.0643274784088135,0,0
1.0077519416809082,0,0
0.9691358208656311,0,0
0.9632353186607361,0,0
0.9306122660636902,0,0
0.9511111378669739,0,0
0.9035714268684387,0,0
0.939226508140564,0,0
1.0444444417953491,0,0
1.0134228467941284,0,0
1.0,0,0
0.9543378949165344,0,0
0.9295154213905334,0,0
0.9370370507240295,0,0
0.9929078221321106,0,0
1.0,0,0
0.9432623982429504,0,0
1.0545454025268555,0,0
0.9927007555961609,0,0
0.9627329111099243,0,0
1.0610686540603638,0,0
0.9107981324195862,0,0
1.0377358198165894,0,0
0.9710144996643066,0,0
0.8913043737411499,0,1
0.9208333492279053,0,0
0.9602649211883545,0,0
0.939393937587738,0,0
0.9495798349380493,0,0
0.9855072498321533,0,0
0.9357798099517822,0,0
0.97826087474823,0,0
0.9954545497894287,0,0
0.949367105960846,0,0
1.0307692289352417,0,0
0.9276315569877625,0,0
0.9748954176902771,0,0
0.9512194991111755,0,0
0.9620253443717957,0,0
0.9209486246109009,0,0
0.9855072498321533,0,0
0.9760956168174744,0,0
0.9959514141082764,0,0
0.9919678568840027,0,0
1.0,0,0
1.0,0,0
1.0,0,0
0.9954954981803894,0,0
1.0191082954406738,0,0
1.0335570573806763,0,0
0.9772727489471436,0,0
1.0127118825912476,0,0
0.9924242496490479,0,0
0.8804348111152649,0,1
0.9274193644523621,0,0
0.9147287011146545,0,0
0.9695122241973877,0,0
0.9458333253860474,0,0
0.8565400838851929,0,1
1.0303030014038086,0,0
0.9094827771186829,0,0
1.0204918384552002,0,0
1.0,0,0
