score,class,pred
0.9629771709442139,0,0
0.9728742837905884,0,0
1.0272952318191528,0,0
0.994342029094696,0,0
0.9631890058517456,0,0
0.9583470225334167,0,0
0.9748972654342651,0,0
0.990984320640564,0,0
0.9376858472824097,0,0
0.9585630893707275,0,0
0.9778899550437927,0,0
0.9025290608406067,0,0
0.9174402952194214,0,0
0.9716709852218628,0,0
1.0084089040756226,0,0
0.9315162301063538,0,0
0.9055517315864563,0,0
0.9349458813667297,0,0
0.9080348610877991,0,0
0.8501299619674683,0,1
0.9571800827980042,0,0
0.9572793245315552,0,0
0.975642204284668,0,0
0.8947335481643677,0,0
0.9195944666862488,0,0
0.9683080315589905,0,0
0.9928250908851624,0,0
0.9434507489204407,0,0
0.8918138146400452,0,0
0.9545369744300842,0,0
0.8910045027732849,0,0
0.9103471040725708,0,0
0.960440456867218,0,0
0.9445779919624329,0,0
0.9135891199111938,0,0
0.9047163128852844,0,0
0.9231563806533813,0,0
0.970512866973877,0,0
0.9397211074829102,0,0
0.9416911602020264,0,0
0.942312479019165,0,0
0.9105977416038513,0,0
0.8953583836555481,0,0
0.9070023894309998,0,0
0.9447914958000183,0,0
0.9572715759277344,0,0
0.921627938747406,0,0
0.7595471143722534,0,1
0.9612085223197937,0,0
0.9828169941902161,0,0
0.9029227495193481,0,0
0.8950729370117188,0,0
0.9747386574745178,0,0
0.9722257256507874,0,0
0.9182236194610596,0,0
0.9875509738922119,0,0
0.8959197402000427,0,0
0.9044086337089539,0,0
1.021012544631958,0,0
0.8787387609481812,0,1
0.9621016979217529,0,0
0.9439383149147034,0,0
0.9401017427444458,0,0
0.9051597118377686,0,0
0.9715657830238342,0,0
0.9364843368530273,0,0
0.9857363104820251,0,0
0.9061717391014099,0,0
0.9368877410888672,0,0
0.8266670107841492,0,1
0.9494321346282959,0,0
0.9400166273117065,0,0
1.0032777786254883,0,0
0.9242694973945618,0,0
0.943682074546814,0,0
0.967879056930542,0,0
0.9661193490028381,0,0
0.9733965992927551,0,0
0.9559733867645264,0,0
0.9162588119506836,0,0
0.9351537227630615,0,0
0.9581519961357117,0,0
0.9379259943962097,0,0
0.7962675094604492,0,1
0.9072533845901489,0,0
0.9026603698730469,0,0
0.9391500949859619,0,0
0.8855788707733154,0,0
0.9847656488418579,0,0
0.8881723880767822,0,0
0.9146384596824646,0,0
0.9375782012939453,0,0
1.0005327463150024,0,0
0.9437224864959717,0,0
0.930901050567627,0,0
0.9232231974601746,0,0
0.9311856031417847,0,0
0.9619525671005249,0,0
0.942372739315033,0,0
0.9112412929534912,0,0
0.9538537859916687,0,0
0.9316615462303162,0,0
0.9274839758872986,0,0
0.9507915377616882,0,0
0.9537798762321472,0,0
0.9260824918746948,0,0
0.9986621141433716,0,0
0.9509297609329224,0,0
0.9626373648643494,0,0
0.9278635382652283,0,0
0.9615859985351562,0,0
0.980833888053894,0,0
0.9864934682846069,0,0
0.9653436541557312,0,0
0.8852894306182861,0,0
0.9759401082992554,0,0
0.9076570272445679,0,0
0.95569908618927,0,0
0.9414188265800476,0,0
0.9181433320045471,0,0
0.9654297232627869,0,0
0.9419004917144775,0,0
0.9430585503578186,0,0
0.8994254469871521,0,0
0.8577279448509216,0,1
1.0277869701385498,0,0
0.933040976524353,0,0
0.9500421285629272,0,0
0.929219663143158,0,0
0.9395779371261597,0,0
0.9097620248794556,0,0
0.8993552327156067,0,0
0.8785306215286255,0,1
0.9642074704170227,0,0
0.9103188514709473,0,0
0.9563487768173218,0,0
0.8865330815315247,0,0
0.9961008429527283,0,0
0.9403573274612427,0,0
0.9131954312324524,0,0
0.9748734831809998,0,0
0.8895267248153687,0,0
0.8754267692565918,0,1
0.9466853737831116,0,0
0.8900692462921143,0,0
0.9635223746299744,0,0
0.9126275777816772,0,0
0.8988020420074463,0,0
0.8757371306419373,0,1
0.9662186503410339,0,0
0.9307376742362976,0,0
0.9407293796539307,0,0
0.9731987714767456,0,0
0.870840847492218,0,1
0.9642343521118164,0,0
0.8897407650947571,0,0
0.9619972705841064,0,0
1.0017199516296387,0,0
0.9273303747177124,0,0
0.9929444193840027,0,0
0.9128158688545227,0,0
0.9595871567726135,0,0
0.9253208041191101,0,0
0.903001070022583,0,0
0.9836739301681519,0,0
0.9230074882507324,0,0
0.9831182956695557,0,0
0.9365249872207642,0,0
0.9738953113555908,0,0
0.9456445574760437,0,0
0.958457350730896,0,0
0.872872531414032,0,1
0.8904470205307007,0,0
0.9491862654685974,0,0
0.9553778171539307,0,0
0.9174158573150635,0,0
0.9521826505661011,0,0
0.9631975889205933,0,0
0.9262418150901794,0,0
0.9990671873092651,0,0
0.8898323178291321,0,0
0.9825838208198547,0,0
0.8703904747962952,0,1
0.8936800956726074,0,0
0.957130491733551,0,0
0.9232973456382751,0,0
0.931730329990387,0,0
0.9541271924972534,0,0
0.9194170832633972,0,0
0.92198246717453,0,0
0.879621684551239,0,1
0.9204000234603882,0,0
0.9042305946350098,0,0
0.9609766006469727,0,0
0.9680742621421814,0,0
0.8913732171058655,0,0
0.9253768920898438,0,0
0.9338199496269226,0,0
0.8811353445053101,0,1
0.9602301120758057,0,0
0.9160787463188171,0,0
0.9613986611366272,0,0
0.9407216310501099,0,0
0.9910745620727539,0,0
0.8786130547523499,0,1
0.933515727519989,0,0
0.918865978717804,0,0
0.9119879603385925,0,0
0.8845705389976501,0,0
0.9765961170196533,0,0
